Book_Code,Book_Title,Author,Year_Published,Pages,ID_Peminjaman,Tanggal_Peminjaman,Tanggal_Pengembalian,ID_Anggota Peminjam,Nama_Anggota,Alamat,No.Telepon
533,Postwar,Tony Judt,2005,933,PB-2023-967,2025-09-06,2023-09-14,124841,Joy,Main St,(021) - 5789619
262,"Here, There, and Everywhere",Geoff Emerick,2006,400,PB-2023-968,2025-09-07,2023-09-14,124842,Lilyan,178 Pl,(021) - 5789620
835,Angle of Repose,Wallace Stegner,1971,569,PB-2023-969,2025-09-08,2023-09-14,124843,Amaleta,Rockaway Boulevard,(021) - 5789621
824,"James Dean, The Mutant King",David Dalton,1974,384,PB-2023-970,2025-09-09,2023-09-14,124844,Lynna,Rockaway Boulevard,(021) - 5789622
1232,India: A Wounded Civilisation,V.S. Naipaul,1976,176,PB-2023-971,2025-09-10,2023-09-14,124845,Colene,1 Av,(021) - 5789623
903,The Adventures of Pinocchio,Carlo Collodi,1881,96,PB-2023-972,2025-09-11,2023-09-14,124846,Jilleen,Powell Av,(021) - 5789624
515,Women in Love,D. H. Lawrence,1916,416,PB-2023-973,2025-09-12,2023-09-14,124847,Karalee,Trafalgar Place,(021) - 5789625
54,Economic and Social History of Medieval Europe,Henri Pirenne,1936,264,PB-2023-974,2025-09-13,2023-09-14,124848,Carmen,Jewel Av,(021) - 5789626
1169,The Farther Reaches of Human Nature,A. H. Maslow,1971,432,PB-2023-975,2025-09-14,2023-09-14,124849,Allie,E 22 St,(021) - 5789627
141,Our Mutual Friend,Charles Dickens,1865,801,PB-2023-976,2025-09-15,2023-09-14,124850,Dani,Norway Av,(021) - 5789628
776,Speak Memory,Vladimir Nabokov,1947,255,PB-2023-977,2025-09-16,2023-09-14,124851,Milzie,73 Av,(021) - 5789629
229,Steppenwolf,Hermann Hesee,1927,256,PB-2023-978,2025-09-17,2023-09-14,124852,Jacynth,De Reimer Avenue,(021) - 5789630
24,Richard Hofstadter. An Intellectual Biography,David S. Brown,2006,320,PB-2023-979,2025-09-18,2023-09-14,124853,Lenka,Gladwin Av,(021) - 5789631
1185,All the King's Men,Robert Penn Warren,1946,439,PB-2023-980,2025-09-19,2023-09-14,124854,Caitrin,E 64 St,(021) - 5789632
592,On Friendship,Michel DeMontaigne,1580,115,PB-2023-981,2025-09-20,2023-09-14,124855,Kessia,Victory Blvd,(021) - 5789633
18,1215 The Year of Magna Carta,Danny Danzinger & John Gillingham,2003,312,PB-2023-982,2025-09-21,2023-09-14,124856,Mufi,Clover Pl,(021) - 5789634
441,Legends of the Fall,Jim Harrison,1978,276,PB-2023-983,2025-09-22,2023-09-14,124857,Georgine,Myrtle Av,(021) - 5789635
1027,Collapse - How Societies Choose to Fail Or Succeed,Jared Diamond,2005,608,PB-2023-984,2025-09-23,2023-09-14,124858,Jennie,Fairmount Place,(021) - 5789636
671,The Future of Freedom,Fareed Zakaria,2003,295,PB-2023-985,2025-09-24,2023-09-14,124859,Edee,23 St,(021) - 5789637
46,The Ginger Man,J.P. Donleavy,1955,347,PB-2023-986,2025-09-25,2023-09-14,124860,Harley,Radcliff Av,(021) - 5789638
1239,My Movie Business,John Irving,1999,222,PB-2023-987,2025-09-26,2023-09-14,124861,Kaster,60 Ln,(021) - 5789639
1077,All's Well That Ends Well,William Shakespeare,1602,282,PB-2023-988,2025-09-27,2023-09-14,124862,Dido,Boston Rd,(021) - 5789640
114,The Quiet American,Graham Greene,1955,180,PB-2023-989,2025-09-28,2023-09-14,124863,Colette,Jewel Av,(021) - 5789641
293,The History of Alexander,Quintus Curtius Rufus,1944,352,PB-2023-990,2025-09-29,2023-09-14,124864,Ilsa,Metropolitan Avenue,(021) - 5789642
283,The Autocrat of the Breakfast Table,Oliver Wendell Holmes,1858,604,PB-2023-991,2025-09-30,2023-09-14,124865,Margaret,Pugsley Av,(021) - 5789643
1024,Jackson's Dilemma,Iris Murdoch,1995,256,PB-2023-992,2024-09-05,2023-09-14,124866,Barbie,Boston Rd,(021) - 5789644
61,The Corrections,Jonathan Franzen,2001,653,PB-2023-993,2024-09-05,2023-09-14,124867,Gennifer,179 St,(021) - 5789645
284,My Pilgrim's Progress,George W.S. Trow,1999,288,PB-2023-994,2024-09-05,2023-09-14,124868,Bendite,Olmstead Av,(021) - 5789646
1308,The Carolingian Empire,Heinrich Fichtenau,1957,196,PB-2023-995,2024-09-05,2023-09-14,124869,Kynthia,Bryant Av,(021) - 5789647
258,"God, Guns and Israel",Jill Hamilton,2004,352,PB-2023-996,2024-09-05,2023-09-14,124870,Michell,Victory Blvd,(021) - 5789648
29,The History of King Richard III,Sir Thomas More,1557,120,PB-2023-997,2024-09-05,2023-09-14,124871,Ede,Linden Blvd,(021) - 5789649
523,The Confessions,Jean-Jacques Rousseau,1781,672,PB-2023-998,2024-09-05,2023-09-14,124872,Berrie,64 St,(021) - 5789650
919,The Marble Faun,Nathaniel Hawthorne,1860,432,PB-2023-999,2024-09-05,2023-09-14,124873,Cleopatra,Boston Rd,(021) - 5789651
922,Russian Thinkers,Isaiah Berlin,1978,336,PB-2023-1000,2024-09-05,2023-09-14,124874,Aphrodite,Vyse Av,(021) - 5789652
1046,Don't You Forget About Me,Cecily von Ziegesar,2007,275,PB-2023-1001,2024-09-05,2023-09-14,124875,Holly-Anne,6 Av,(021) - 5789653
1234,On Chesil Beach,Ian McEwan,2007,166,PB-2023-1002,2024-09-05,2023-09-14,124876,Ibby,Rockaway Boulevard,(021) - 5789654
4,Motherless Brooklyn,Jonathan Lethem,1999,311,PB-2023-1003,2024-09-05,2023-09-14,124877,Betteann,114 Rd,(021) - 5789655
1009,The Essential Fromm,Erich Fromm,1976,144,PB-2023-1004,2024-09-05,2023-09-14,124878,Arleta,Fish Av,(021) - 5789656
816,The Gospel According to Jesus Christ,José Saramago,1991,377,PB-2023-1005,2024-09-05,2023-09-14,124879,Karoly,164 St,(021) - 5789657
286,Mass-Mediated Terrorism,Brigitte L. Nacos,2007,253,PB-2023-1006,2024-09-05,2023-09-14,124880,Antonina,E 32 St,(021) - 5789658
243,The Year of Magical Thinking,Joan Didion,2005,227,PB-2023-1007,2024-09-05,2023-09-14,124881,Angelina,2 Av,(021) - 5789659
967,Waiting for Godot,Samuel Beckett,1954,109,PB-2023-1008,2024-09-05,2023-09-14,124882,Kiele,Jewel Av,(021) - 5789660
1214,Prophecies,Leonardo da Vinci,1519,112,PB-2023-1009,2024-09-05,2023-09-14,124883,Mae,Virginia Av,(021) - 5789661
15,The Depleted Self,Donald Capps,1993,196,PB-2023-1010,2024-09-05,2023-09-14,124884,Ermengarde,Castle Hill Avenue,(021) - 5789662
455,Tigers are Better Looking,Jean Rhys,1927,220,PB-2023-1011,2024-09-05,2023-09-14,124885,Chandal,Summerfield Street,(021) - 5789663
888,Leaves from the Notebook of a Tamed Cynic,Reinhold Niebuhr,1928,152,PB-2023-1012,2024-09-05,2023-09-14,124886,Darell,Boston Rd,(021) - 5789664
632,Harlemworld,"John J. Jackson, Jr.",2001,299,PB-2023-1013,2024-09-05,2023-09-14,124887,Celeste,60 Av,(021) - 5789665
855,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Edmund Burke,1757,208,PB-2023-1014,2024-09-05,2023-09-14,124888,Florice,2 Av,(021) - 5789666
1058,The Labyrinth of Solitude,Octavio Paz,1961,398,PB-2023-1015,2024-09-05,2023-09-14,124889,Loria,Murdock Av,(021) - 5789667
800,A Bend in the River,V.S. Naipaul,1979,326,PB-2023-1016,2024-09-05,2023-09-14,124890,Inez,Field Pl,(021) - 5789668
505,Bold Spirit- Helga Estby's Forgotten Walk Across Victorian America,Linda Lawrence Hunt,2003,336,PB-2023-1017,2024-09-05,2023-09-14,124891,Morgana,McGraw Av,(021) - 5789669
538,The Gambler,Fyodor Dostoevsky,1866,160,PB-2023-1018,2024-09-05,2023-09-14,124892,Merola,Klondike Av,(021) - 5789670
893,Nobel Lecture,Aleksandr Solzhenitsyn,1972,69,PB-2023-1019,2024-09-05,2023-09-14,124893,Cornelle,Harold St,(021) - 5789671
879,Maimonides: A Guide for Today's Perplexed,Kenneth Seeskin,1991,142,PB-2023-1020,2024-09-05,2023-09-14,124894,Emanuela,E 178 St,(021) - 5789672
722,The Magnificent Ambersons,Booth Tarkington,1918,288,PB-2023-1021,2024-09-05,2023-09-14,124895,Chrissie,Westchester Avenue,(021) - 5789673
269,The Death and Life of Great American Cities,Jane Jacobs,1961,472,PB-2023-1022,2024-09-05,2023-09-14,124896,Cosette,Thomas E Brown Avenue,(021) - 5789674
139,The Assault on Reason,Al Gore,2007,273,PB-2023-1023,2025-11-01,2023-09-14,124897,Karmen,Westchester Avenue,(021) - 5789675
1020,Fires,Raymond Carver,1984,208,PB-2023-1024,2025-11-02,2023-09-14,124898,Gilbertina,40 Rd,(021) - 5789676
1025,The Black Swan,Nassim Nicholas Taleb,2007,366,PB-2023-1025,2025-11-03,2023-09-14,124899,Lee,Prospect Av,(021) - 5789677
1123,The Last Hero,Peter Forbath,1988,729,PB-2023-1026,2025-11-04,2023-09-14,124900,Maryellen,Boston Rd,(021) - 5789678
339,The Essays,Francis Bacon,1625,288,PB-2023-1027,2025-11-05,2023-09-14,124901,Katalin,Zerega Av,(021) - 5789679
958,Restoration,Rose Tremain,1989,371,PB-2023-1028,2025-11-06,2023-09-14,124902,Deedee,Ft Washington Avenue,(021) - 5789680
845,The History of England,Lord Macaulay,1849,60,PB-2023-1029,2025-11-07,2023-09-14,124903,Audry,111 Av,(021) - 5789681
640,The Lover,Marguerite Duras,1985,117,PB-2023-1030,2025-11-08,2023-09-14,124904,Allyson,59 St,(021) - 5789682
944,Last Letters - Prisons & Prisoners of the French Revolution 1793-94,Olivier Blanc,1987,250,PB-2023-1031,2025-11-09,2023-09-14,124905,Deena,172 St,(021) - 5789683
476,Human Nature,Thomas Hobbes,1640,344,PB-2023-1032,2025-11-10,2023-09-14,124906,Lusa,Main St,(021) - 5789684
1119,Confessions of an Economic Hit Man,John Perkins,2004,303,PB-2023-1033,2025-11-11,2023-09-14,124907,Gert,Hone Av,(021) - 5789685
777,Orientalism,Edward W. Said,1978,396,PB-2023-1034,2025-11-12,2023-09-14,124908,Janeen,Crotona Av,(021) - 5789686
219,The Places in Between,Rory Stewart,2004,299,PB-2023-1035,2025-11-13,2023-09-14,124909,Francisca,Ochenta Y Siete Boulevard,(021) - 5789687
1061,A Handful of Dust,Evelyn Waugh,1934,308,PB-2023-1036,2025-11-14,2023-09-14,124910,Eleanore,Glover St,(021) - 5789688
813,The Cold War,John Lewis Gaddis,2005,352,PB-2023-1037,2025-11-15,2023-09-14,124911,Gwenora,Boston Rd,(021) - 5789689
912,The Girls of Slender Means,Muriel Spark,1963,140,PB-2023-1038,2025-11-16,2023-09-14,124912,Bridgette,East Tremont Avenue,(021) - 5789690
788,The Shia Revival,Vali Nasr,2006,314,PB-2023-1039,2025-11-17,2023-09-14,124913,Jade,Sayres Av,(021) - 5789691
47,"Blood, Toil, Tears and Sweat",John Lukacs,2008,240,PB-2023-1040,2025-11-18,2023-09-14,125137,Kamillah,Bay St,(021) - 5789692
380,Restless,William Boyd,2006,336,PB-2023-1041,2025-11-19,2023-09-14,125138,Karil,Boston Rd,(021) - 5789693
769,Five Easy Decades,Dennis McDouglas,2008,484,PB-2023-1042,2025-11-20,2023-09-14,125139,Isabel,Mickle Av,(021) - 5789694
307,Of Time and the River,Thomas Wolfe,1935,896,PB-2023-1043,2025-11-21,2023-09-14,125140,Corena,Dongan Hills Avenue,(021) - 5789695
88,The Professor and the Madman,Simon Winchester,1998,242,PB-2023-1044,2025-11-22,2023-09-14,125141,Caroline,Walker St,(021) - 5789696
756,Call It Sleep,Henry Roth,1934,462,PB-2023-1045,2025-11-23,2023-09-14,125142,La,3 Av,(021) - 5789697
602,The Brief Wondrous Life of Oscar Wao,Junot Diaz,2007,335,PB-2023-1046,2025-11-24,2023-09-14,125143,Marinna,176 St,(021) - 5789698
393,The Limits of Power,Andrew J. Bacevich,2008,206,PB-2023-1047,2025-11-25,2023-09-14,125144,Florella,Hermany Av,(021) - 5789699
898,Some Times a Great Notion,Ken Kesey,1964,640,PB-2023-1048,2025-11-26,2023-09-14,125145,Kathye,112 Av,(021) - 5789700
39,Lady Chatterley's Lover,D.H. Lawrence,1928,376,PB-2023-1049,2025-11-27,2023-09-14,125146,Anestassia,1 Av,(021) - 5789701
884,The Courage to Be,Paul Tillich,1952,200,PB-2023-1050,2025-11-28,2023-09-14,125147,Melba,E 183 St,(021) - 5789702
778,Murphy,Samuel Beckett,1938,288,PB-2023-1051,2025-11-29,2023-09-14,125148,Allegra,Horatio St,(021) - 5789703
1110,Cranford,Elizabeth Gaskell,1853,257,PB-2023-1052,2025-11-30,2023-09-14,125149,Lulita,48 Av,(021) - 5789704
2,Rimbaud - The Double Life of a Rebel,Edmund White,2008,192,PB-2023-1053,2024-09-05,2023-09-14,125150,Bernice,White Plains Road,(021) - 5789705
795,The Perspective of the World,Fernand Braudel,1979,699,PB-2023-1054,2024-09-05,2023-09-14,125151,Hyacinthie,208 St,(021) - 5789706
1104,The Death of the Heart,Elizabeth Bowen,1938,418,PB-2023-1055,2024-09-05,2023-09-14,125152,Cari,Walker St,(021) - 5789707
185,Tolstoy,Henri Troyat,1965,896,PB-2023-1056,2024-09-05,2023-09-14,125153,Laverna,Reeds Mill Lane,(021) - 5789708
518,"Palestine, Peace Not Apartheid",Jimmy Carter,2006,288,PB-2023-1057,2024-09-05,2023-09-14,125154,Misha,Julio Torres Place,(021) - 5789709
400,Skyscraper Dreams,Tom Shachtman,1991,380,PB-2023-1058,2024-09-05,2023-09-14,125155,Lynnell,73 Av,(021) - 5789710
416,Principles of Human Knowledge,George Berkeley,1710,80,PB-2023-1059,2024-09-05,2023-09-14,125156,Elena,E 29 St,(021) - 5789711
145,The English Constitution,Walter Bagehot,1867,256,PB-2023-1060,2024-09-05,2023-09-14,125157,Jorey,Riverside Drive,(021) - 5789712
5,The Post-American World,Fareed Zakaria,2008,292,PB-2023-1061,2024-09-05,2023-09-14,125158,Jaquenette,Lafayette Avenue,(021) - 5789713
534,And Quiet Flows the Don,Mikhail Sholokhov,1928,1408,PB-2023-1062,2024-09-05,2023-09-14,124936,Elyn,Lexington Avenue,(021) - 5789714
140,The Beak of the Finch,Jonathan Weiner,1994,332,PB-2023-1063,2024-09-05,2023-09-14,124937,Lind,Roosevelt Avenue,(021) - 5789715
250,Hua Hu Ching,Lao Tzu,2009,106,PB-2023-1064,2024-09-05,2023-09-14,124938,Meagan,Metropolitan Avenue,(021) - 5789716
938,The Singularity Is Near,Ray Kurzweil,2005,652,PB-2023-1065,2024-09-05,2023-09-14,124939,Gerianne,Castle Hill Avenue,(021) - 5789717
794,Treasure Island,Robert Louis Stevenson,1883,311,PB-2023-1066,2024-09-05,2023-09-14,124940,Emylee,Seneca Av,(021) - 5789718
797,The Kite Runner,Khaled Hosseini,2003,371,PB-2023-1067,2024-09-05,2023-09-14,124941,Dorena,3 Av,(021) - 5789719
1081,Rhyming Life & Death,Amos Oz,2007,128,PB-2023-1068,2024-09-05,2023-09-14,124942,Gabriel,Sackett Av,(021) - 5789720
791,The Moon and Sixpence,W. Somerset Maugham,1919,215,PB-2023-1069,2024-09-05,2023-09-14,124943,Ellynn,212 St,(021) - 5789721
681,On the Good Life,Cicero,2003,384,PB-2023-1070,2024-09-05,2023-09-14,124944,Julienne,135 Pl,(021) - 5789722
474,On Beauty,Zadie Smith,2005,445,PB-2023-1071,2024-09-05,2023-09-14,124945,Dorolice,Zerega Av,(021) - 5789723
453,Wishful Drinking,Carrie Fisher,2008,163,PB-2023-1072,2024-09-05,2023-09-14,124946,Kenna,Elizabeth Street,(021) - 5789724
395,How I Got to Be Whoever It is I Am,Charles Grodin,2009,272,PB-2023-1073,2024-09-05,2023-09-14,124947,Karlene,37 Av,(021) - 5789725
108,Byron in Love,Edna O'Brien,2009,228,PB-2023-1074,2024-09-05,2023-09-14,124948,Nan,30 Dr,(021) - 5789726
1280,The Last of Mr. Norris,Christopher Isherwood,1935,187,PB-2023-1075,2024-09-05,2023-09-14,124949,Maribelle,Gleason Av,(021) - 5789727
726,Goodbye to Berlin,Christopher Isherwood,1945,208,PB-2023-1076,2024-09-05,2023-09-14,124950,Jesse,Harry Van Arsdale Jr Av,(021) - 5789728
710,Alexandria - A History,E.M. Forster,1918,192,PB-2023-1077,2024-09-05,2023-09-14,124951,Cass,121 St,(021) - 5789729
661,Pamela,Samuel Richardson,1740,592,PB-2023-1078,2024-09-05,2023-09-14,124952,Codee,3 Av,(021) - 5789730
655,Fanny Hill,John Cleland,1749,224,PB-2023-1079,2024-09-05,2023-09-14,124953,Anissa,Waterbury Avenue,(021) - 5789731
1316,Roxanna,Daniel Defoe,1724,356,PB-2023-1080,2024-09-05,2023-09-14,124954,Dore,Bruckner Boulevard,(021) - 5789732
8,New Science,Giambattista Vico,1725,521,PB-2023-1081,2024-09-05,2023-09-14,124955,Jacquenette,Utopia Pkwy,(021) - 5789733
690,I Feel Bad About My Neck,Nora Ephron,2006,137,PB-2023-1082,2024-09-05,2023-09-14,124956,Michaeline,E 10 St,(021) - 5789734
742,The Civilization of the Renaissance in Italy,Jacob Burckhardt,1857,400,PB-2023-1083,2024-09-05,2023-09-14,124957,Blondy,Boundary Av,(021) - 5789735
232,Oblomov,Ivan Goncharov,1859,586,PB-2023-1084,2024-09-05,2023-09-14,124958,Karly,E 72 St,(021) - 5789736
77,Darwin’s Worms,Adam Phillips,1999,160,PB-2023-1085,2024-09-05,2023-09-14,124959,Asia,174 St,(021) - 5789737
918,Justine,D.A.F. Marquis deSade,1787,784,PB-2023-1086,2024-09-05,2023-09-14,124960,Gillie,Fenton Av,(021) - 5789738
319,Story of a Year 1848,Raymond Postgate,1956,286,PB-2023-1087,2024-09-05,2023-09-14,124961,Alysa,E 24 St,(021) - 5789739
696,Essays on Miscellaneous Subjects; with an Inquiry Into the Present State of Polite Learning,Oliver Goldsmith,1774,180,PB-2023-1088,2024-09-05,2023-09-14,124962,Maxi,48 Av,(021) - 5789740
87,Income InEquality in America,Paul Ryscavage,1999,242,PB-2023-1089,2024-09-05,2023-09-14,124963,Guinna,Cross Bronx Expressway,(021) - 5789741
82,The SeaWolf,Jack London,1903,227,PB-2023-1090,2024-09-05,2023-09-14,124964,Jennee,Wyckoff Av,(021) - 5789742
413,The Origins of the Second World War in Asia and the Pacific,Akira Iriye,1987,214,PB-2023-1091,2024-09-05,2023-09-14,124965,Marysa,Turnbull Av,(021) - 5789743
443,Race: A Study in Superstition,Jacques Barzun,1937,100,PB-2023-1092,2024-09-05,2023-09-14,124966,Carolie,Hancock St,(021) - 5789744
56,Why I Write,George Orwell,1946,120,PB-2023-1093,2024-09-05,2023-09-14,124967,Guendolen,East Tremont Avenue,(021) - 5789745
1282,A Collection of Genteel and Ingenious Conversation,Jonathan Swift,1754,224,PB-2023-1094,2024-09-05,2023-09-14,124968,Annecorinne,Boston Rd,(021) - 5789746
1004,Too Big To Fail,Andrew Ross Sorkin,2009,600,PB-2023-1095,2024-09-05,2023-09-14,124969,Lotti,Marine Way,(021) - 5789747
846,Red Harvest,Dashielle Hammett,1929,224,PB-2023-1096,2024-09-05,2023-09-14,124970,Gerry,Quimby Av,(021) - 5789748
27,Reflections on the Revolution in Europe,Christopher Caldwell,2009,432,PB-2023-1097,2024-09-05,2023-09-14,124971,Dorri,Mapes Av,(021) - 5789749
163,The Rise of the Roman Empire,Polybius,1930,576,PB-2023-1098,2024-09-05,2023-09-14,124972,Lorilee,Elm Dr,(021) - 5789750
62,The Drinking Den,Emile Zola,1877,480,PB-2023-1099,2024-09-05,2023-09-14,124973,Dulcine,Mohegan Av,(021) - 5789751
328,War in European History,Michael Howard,1976,176,PB-2023-1100,2024-09-05,2023-09-14,124974,Allene,White Plains Road,(021) - 5789752
1311,Game Change,"John Heileman, Mark Halperin",2010,448,PB-2023-1101,2024-09-05,2023-09-14,124975,Manda,E 176 St,(021) - 5789753
749,Cakes and Ale,W.Somerset Maughan,1930,308,PB-2023-1102,2024-09-05,2023-09-14,124976,Ianthe,E 21 St,(021) - 5789754
240,Oedipus at Colonus,Sophocles,2005,144,PB-2023-1103,2024-09-05,2023-09-14,124977,Lynnet,Boston Rd,(021) - 5789755
914,Backing Into Forward,Jules Feiffer,2011,440,PB-2023-1104,2024-09-05,2023-09-14,124978,Jennica,Canal St,(021) - 5789756
1153,The Journey to the East,Hermann Hesse,1959,128,PB-2023-1105,2024-09-05,2023-09-14,124979,Cherie,Hudson St,(021) - 5789757
1078,Native Son,Richard Wright,1940,504,PB-2023-1106,2024-09-05,2023-09-14,124980,Charmion,Watson Av,(021) - 5789758
652,Gurdjieff,James Moore,1991,416,PB-2023-1107,2024-09-05,2023-09-14,124981,Gray,East Av,(021) - 5789759
135,Shantaram,Gregory David Roberts,2003,936,PB-2023-1108,2024-09-05,2023-09-14,124982,Jacquelynn,73 Av,(021) - 5789760
75,A Shattered Peace,David A. Andelman,2008,336,PB-2023-1109,2024-09-05,2023-09-14,124983,Gracie,Prospect Av,(021) - 5789761
133,The Girl With The Dragon Tattoo,Stieg Larsson,2004,480,PB-2023-1110,2024-09-05,2023-09-14,124984,Harriette,Bradley Av,(021) - 5789762
869,Sailing Alone Around The Room,Billy Collins,1998,172,PB-2023-1111,2024-09-05,2023-09-14,124985,Bee,E 211 St,(021) - 5789763
827,Nothing Special,Charlotte Joko Beck,1993,278,PB-2023-1112,2024-09-05,2023-09-14,124986,Christel,Arthur Av,(021) - 5789764
1171,The Alchemist,Paulo Coelho,1988,192,PB-2023-1113,2024-09-05,2023-09-14,124987,Heather,5 Av,(021) - 5789765
1099,The Woman in White,Wilkie Collins,1860,672,PB-2023-1114,2024-09-05,2023-09-14,124988,Brittany,Boston Rd,(021) - 5789766
335,The Help,Kathryn Stockett,2009,464,PB-2023-1115,2024-09-05,2023-09-14,124989,Kanya,Field Pl,(021) - 5789767
466,The House of Morgan,Ron Chernow,1990,812,PB-2023-1116,2024-09-05,2023-09-14,124990,Mireille,W 13 St,(021) - 5789768
107,The Game From Where I Stand,Doug Glanville,2010,276,PB-2023-1117,2024-09-05,2023-09-14,124991,Canada,Pelham Parkway South,(021) - 5789769
1155,The Brain That Changes Itself,"Norman Doidge, M.D.",2007,447,PB-2023-1118,2024-09-05,2023-09-14,124992,Kimmie,139 Av,(021) - 5789770
543,Other People’s Money and How Bankers Use It,Louis D. Brandeis,1913,168,PB-2023-1119,2024-09-05,2023-09-14,124993,Carlynn,Fenton Av,(021) - 5789771
346,How To Be Alone,Jonathan Franzen,2002,306,PB-2023-1120,2024-09-05,2023-09-14,124994,Audy,58 Av,(021) - 5789772
1114,Heart Without Measure,Ravi Ravindra,1999,219,PB-2023-1121,2024-09-05,2023-09-14,124995,Christi,253 St,(021) - 5789773
461,Murder On The Orient Express,Agatha Christie,1934,274,PB-2023-1122,2024-09-05,2023-09-14,124996,Leigh,Marine Way,(021) - 5789774
674,Rambles Beyond Railways,Wilkie Collins,1852,195,PB-2023-1123,2024-09-05,2023-09-14,124997,Ambrosia,E 176 St,(021) - 5789775
1209,Gorky Park,Martin Cruz Smith,1981,433,PB-2023-1124,2024-09-05,2023-09-14,124998,Mirella,Boston Rd,(021) - 5789776
1296,Examined Lives,James Miller,2011,432,PB-2023-1125,2024-09-05,2023-09-14,124999,Laurie,112 Av,(021) - 5789777
685,Doctor Faustus,Thomas Mann,1947,535,PB-2023-1126,2024-09-05,2023-09-14,125000,Farrah,Clinton Av,(021) - 5789778
983,"One, No One & One Hundred Thousand",Luigi Pirandello,1926,160,PB-2023-1127,2024-09-05,2023-09-14,125001,Nancy,48 Av,(021) - 5789779
324,Wilderness & The American Mind,Roderick Frazier Nash,1967,432,PB-2023-1128,2024-09-05,2023-09-14,125002,Keely,Marolla Pl,(021) - 5789780
1261,Main Street,Sinclair Lewis,1920,560,PB-2023-1129,2024-09-05,2023-09-14,125003,Beitris,1 Av,(021) - 5789781
1138,A Thousand-Mile Walk to The Gulf,John Muir,1867,272,PB-2023-1130,2024-09-05,2023-09-14,125004,Kora,E 188 St,(021) - 5789782
169,Journey of the Universe,Brian Thomas Swimme & Mary Evelyn Tucker,2011,192,PB-2023-1131,2024-09-05,2023-09-14,125005,Alexia,Rockaway Boulevard,(021) - 5789783
1008,Poetic Lives: Keats,Robert Mighall,2009,160,PB-2023-1132,2024-09-05,2023-09-14,125006,Dede,Rockland Av,(021) - 5789784
111,John Keats A Beginner’s Guide,David Edwards,2002,87,PB-2023-1133,2024-09-05,2023-09-14,125007,Lurline,Zerega Av,(021) - 5789785
272,Keith Richards The Biography,Victor Bockris,2003,471,PB-2023-1134,2024-09-05,2023-09-14,125008,Collete,3 Av,(021) - 5789786
364,Moll Flanders,Daniel Defoe,1722,339,PB-2023-1135,2024-09-05,2023-09-14,125009,Kristan,Murdock Av,(021) - 5789787
810,Backstabbing For Beginners,Michael Soussan,2008,332,PB-2023-1136,2024-09-05,2023-09-14,125010,Milissent,Sackett Av,(021) - 5789788
131,Beyond Good and Evil,Friedrich Nietzsche,1886,240,PB-2023-1137,2024-09-05,2023-09-14,125011,Marya,Prince St,(021) - 5789789
935,The Song of The Lark,Willa Cather,1915,417,PB-2023-1138,2024-09-05,2023-09-14,125012,Karolina,Gladwin Av,(021) - 5789790
1015,The Vendetta,Honore de Balzac,1830,124,PB-2023-1139,2024-09-05,2023-09-14,125013,Bernete,Zerega Av,(021) - 5789791
1026,A Book of Silence,Sara Maitland,2008,309,PB-2023-1140,2024-09-05,2023-09-14,125014,Alida,E 188 St,(021) - 5643216
733,Memoirs of An Egotist,Stendhal,1832,144,PB-2023-1141,2024-09-05,2023-09-14,125015,Ceil,175 St,(021) - 5643217
856,History and The Enlightenment,Hugh Trevor-Roper,2010,352,PB-2023-1142,2024-09-05,2023-09-14,125016,Leigha,215 St,(021) - 5643218
311,"For a Night of Love, Nantas, Fasting",Emile Zola,1876,100,PB-2023-1143,2024-09-05,2023-09-14,125017,Ladonna,Morris Av,(021) - 5643219
20,Life of Pi,Yann Martel,2001,401,PB-2023-1144,2024-09-05,2023-09-14,125018,Arabel,Crotona Av,(021) - 5643220
60,Ninety Minutes in Heaven,Don Piper with Cecil Murphy,2004,207,PB-2023-1145,2024-09-05,2023-09-14,125019,Britni,Poi Ct,(021) - 5643221
1143,Quiet Chaos,Sandro Veronesi,2005,432,PB-2023-1146,2024-09-05,2023-09-14,125020,Melloney,Dogwood Dr,(021) - 5643222
552,Sketches By Boz,Charles Dickens,1836,635,PB-2023-1147,2024-09-05,2023-09-14,125021,Angelika,Zerega Av,(021) - 5643223
805,Present Indicative: An Autobiography,Noel Coward,1937,352,PB-2023-1148,2024-09-05,2023-09-14,125022,Michele,Virginia Av,(021) - 5643224
565,Fire and Rain,David Browne,2011,369,PB-2023-1149,2024-09-05,2023-09-14,125023,Jaime,Mott St,(021) - 5643225
186,Deep Secrets,Niobe Way,2011,326,PB-2023-1150,2024-09-05,2023-09-14,125024,Erin,East Houston Street,(021) - 5643226
344,Pnin,Vladmir Nabokov,1953,143,PB-2023-1151,2024-09-05,2023-09-14,125025,Marillin,Mohegan Av,(021) - 5643227
427,In The Garden Of Beasts,Erik Larson,2011,448,PB-2023-1152,2024-09-05,2023-09-14,125026,Filia,14 St,(021) - 5643228
1045,Night,Elie Wiesel,1958,115,PB-2023-1153,2024-09-05,2023-09-01,125027,Donnie,E 31 St,(021) - 5643229
450,Even This,Sanford D. Greenberg,1953,100,PB-2023-1154,2024-09-05,2023-09-01,125028,Cori,Linden Blvd,(021) - 5643230
852,The Garden Squabble,Nikolai Gogol,1835,119,PB-2023-1155,2024-09-05,2023-09-01,125029,Marcille,53 Av,(021) - 5643231
